"time","c","der(c)","B","SR","S_sat","S_sat_mean","T_basin","c_target","cycles","excursion"
204000,126.9875556768618,3.364150185946528e-05,0.673443531557921,0.9724891604396834,130.5799188748263,129.4676747153585,30.43577871373829,129.4676747153585,7.0548642042701,-0.02751083956031664
204600,127.0076584194993,3.33688187973533e-05,0.673443531557921,0.9768051355002968,130.0235367358597,129.4676747153585,30.21809693682669,129.4676747153585,7.055981023305516,-0.0231948644997032
205200,127.0275982754868,3.309834520642084e-05,0.673443531557921,0.9811530063760217,129.4676747153585,129.4676747153585,30,129.4676747153585,7.057088793082601,-0.01884699362397835
205800,127.0473765786681,3.283006299378428e-05,0.673443531557921,0.9855250322676692,128.913393794103,129.4676747153585,29.78190306317333,129.4676747153585,7.058187587703782,-0.01447496773233081
206400,127.0669942730345,3.256395935470039e-05,0.673443531557921,0.9899132824751259,128.3617429148167,129.4676747153585,29.56422128626171,129.4676747153585,7.059277459613027,-0.01008671752487411
207000,127.0864528764159,3.230001370060932e-05,0.673443531557921,0.9943096565779861,127.8137570480773,129.4676747153585,29.34736903889975,129.4676747153585,7.060358493134218,-0.00569034342201391
207600,127.1057537325103,3.203820780496102e-05,0.673443531557921,0.9987058927387249,127.2704553529283,129.4676747153585,29.13175911166535,129.4676747153585,7.061430762917238,-0.001294107261275101
208200,127.1248981197007,3.177852432716549e-05,0.673443531557921,1.003093584007283,126.7328394344288,129.4676747153585,28.91780193030948,129.4676747153585,7.06249433998337,0.00309358400728299
208800,127.14388730607,3.152094606634904e-05,0.673443531557921,1.007464195613013,126.2018916996912,129.4676747153585,28.7059047744874,129.4676747153585,7.063549294781668,0.007464195613013258
209400,127.1627225494966,3.126545596005798e-05,0.673443531557921,1.01180908321272,125.6785738132797,129.4676747153585,28.49647100247864,129.4676747153585,7.064595697194258,0.01180908321272001
210000,127.1814050977496,3.101203708296537e-05,0.673443531557921,1.016119512498846,125.1638252521935,129.4676747153585,28.28989928337166,129.4676747153585,7.065633616541644,0.01611951249884558
210600,127.1999361885843,3.076067264557452e-05,0.673443531557921,1.02038668013328,124.6585619600305,129.4676747153585,28.08658283817455,129.4676747153585,7.066663121588018,0.02038668013328016
211200,127.2183170498379,3.051134599292425e-05,0.673443531557921,1.024601735959189,124.1636750993219,129.4676747153585,27.88690869129651,129.4676747153585,7.067684280546553,0.02460173595918902
211800,127.2365488995249,3.026404060329384e-05,0.673443531557921,1.028755806429832,123.6800299004711,129.4676747153585,27.69125693382483,129.4676747153585,7.068697161084717,0.02875580642983233
212400,127.2546329459323,3.001874008690862e-05,0.673443531557921,1.032840019179742,123.2084646051913,129.4676747153585,27.5,129.4676747153585,7.069701830329571,0.03284001917974155
213000,127.2725703877154,2.977542818464315e-05,0.673443531557921,1.036845528649947,122.74978950185,129.4676747153585,27.31350195826588,129.4676747153585,7.070698354873079,0.03684552864994739
213600,127.2903624139934,2.953408876672711e-05,0.673443531557921,1.040763542665379,122.3047860496773,129.4676747153585,27.13211781824477,129.4676747153585,7.071686800777409,0.04076354266537896
214200,127.3080102044443,2.929470583145104e-05,0.673443531557921,1.044585349849242,121.8742060883946,129.4676747153585,26.9561928549564,129.4676747153585,7.072667233580237,0.0445853498492419
